areaCode,areaName,areaType,date,newAdmissionsRollingRate
E92000001,England,nation,2022-02-12,14.3
E92000001,England,nation,2022-02-11,14.4
E92000001,England,nation,2022-02-10,14.8
E92000001,England,nation,2022-02-09,15.0
E92000001,England,nation,2022-02-08,15.4
E92000001,England,nation,2022-02-07,15.9
E92000001,England,nation,2022-02-06,16.3
E92000001,England,nation,2022-02-05,16.4
E92000001,England,nation,2022-02-04,16.8
E92000001,England,nation,2022-02-03,17.1
E92000001,England,nation,2022-02-02,17.5
E92000001,England,nation,2022-02-01,17.9
E92000001,England,nation,2022-01-31,18.2
E92000001,England,nation,2022-01-30,18.4
E92000001,England,nation,2022-01-29,18.9
E92000001,England,nation,2022-01-28,18.8
E92000001,England,nation,2022-01-27,19.0
E92000001,England,nation,2022-01-26,19.3
E92000001,England,nation,2022-01-25,19.5
E92000001,England,nation,2022-01-24,19.7
E92000001,England,nation,2022-01-23,20.1
E92000001,England,nation,2022-01-22,20.5
E92000001,England,nation,2022-01-21,21.0
E92000001,England,nation,2022-01-20,21.5
E92000001,England,nation,2022-01-19,21.9
E92000001,England,nation,2022-01-18,22.2
E92000001,England,nation,2022-01-17,22.8
E92000001,England,nation,2022-01-16,23.4
E92000001,England,nation,2022-01-15,23.8
E92000001,England,nation,2022-01-14,24.2
E92000001,England,nation,2022-01-13,24.4
E92000001,England,nation,2022-01-12,24.6
E92000001,England,nation,2022-01-11,24.9
E92000001,England,nation,2022-01-10,24.9
E92000001,England,nation,2022-01-09,25.0
E92000001,England,nation,2022-01-08,24.8
E92000001,England,nation,2022-01-07,24.7
E92000001,England,nation,2022-01-06,24.7
E92000001,England,nation,2022-01-05,24.9
E92000001,England,nation,2022-01-04,25.3
E92000001,England,nation,2022-01-03,25.2
E92000001,England,nation,2022-01-02,24.4
E92000001,England,nation,2022-01-01,23.5
E92000001,England,nation,2021-12-31,22.6
E92000001,England,nation,2021-12-30,21.2
E92000001,England,nation,2021-12-29,19.7
E92000001,England,nation,2021-12-28,17.7
E92000001,England,nation,2021-12-27,16.0
E92000001,England,nation,2021-12-26,14.7
E92000001,England,nation,2021-12-25,13.9
E92000001,England,nation,2021-12-24,13.0
E92000001,England,nation,2021-12-23,12.5
E92000001,England,nation,2021-12-22,11.6
E92000001,England,nation,2021-12-21,10.9
E92000001,England,nation,2021-12-20,10.4
E92000001,England,nation,2021-12-19,9.9
E92000001,England,nation,2021-12-18,9.6
E92000001,England,nation,2021-12-17,9.6
E92000001,England,nation,2021-12-16,9.5
E92000001,England,nation,2021-12-15,9.5
E92000001,England,nation,2021-12-14,9.4
E92000001,England,nation,2021-12-13,9.4
E92000001,England,nation,2021-12-12,9.3
E92000001,England,nation,2021-12-11,9.2
E92000001,England,nation,2021-12-10,9.1
E92000001,England,nation,2021-12-09,9.0
E92000001,England,nation,2021-12-08,8.8
E92000001,England,nation,2021-12-07,8.7
E92000001,England,nation,2021-12-06,8.6
E92000001,England,nation,2021-12-05,8.4
E92000001,England,nation,2021-12-04,8.2
E92000001,England,nation,2021-12-03,8.2
E92000001,England,nation,2021-12-02,8.2
E92000001,England,nation,2021-12-01,8.0
E92000001,England,nation,2021-11-30,8.1
E92000001,England,nation,2021-11-29,8.1
E92000001,England,nation,2021-11-28,8.0
E92000001,England,nation,2021-11-27,8.0
E92000001,England,nation,2021-11-26,8.0
E92000001,England,nation,2021-11-25,8.1
E92000001,England,nation,2021-11-24,8.1
E92000001,England,nation,2021-11-23,8.1
E92000001,England,nation,2021-11-22,8.2
E92000001,England,nation,2021-11-21,8.4
E92000001,England,nation,2021-11-20,8.4
E92000001,England,nation,2021-11-19,8.5
E92000001,England,nation,2021-11-18,8.7
E92000001,England,nation,2021-11-17,8.8
E92000001,England,nation,2021-11-16,9.0
E92000001,England,nation,2021-11-15,9.2
E92000001,England,nation,2021-11-14,9.4
E92000001,England,nation,2021-11-13,9.5
E92000001,England,nation,2021-11-12,9.6
E92000001,England,nation,2021-11-11,9.5
E92000001,England,nation,2021-11-10,9.4
E92000001,England,nation,2021-11-09,9.4
E92000001,England,nation,2021-11-08,9.5
E92000001,England,nation,2021-11-07,9.6
E92000001,England,nation,2021-11-06,9.8
E92000001,England,nation,2021-11-05,9.9
E92000001,England,nation,2021-11-04,10.2
E92000001,England,nation,2021-11-03,10.5
E92000001,England,nation,2021-11-02,10.7
E92000001,England,nation,2021-11-01,10.8
E92000001,England,nation,2021-10-31,10.7
E92000001,England,nation,2021-10-30,10.7
E92000001,England,nation,2021-10-29,10.7
E92000001,England,nation,2021-10-28,10.5
E92000001,England,nation,2021-10-27,10.4
E92000001,England,nation,2021-10-26,10.3
E92000001,England,nation,2021-10-25,10.3
E92000001,England,nation,2021-10-24,10.3
E92000001,England,nation,2021-10-23,10.3
E92000001,England,nation,2021-10-22,10.3
E92000001,England,nation,2021-10-21,10.3
E92000001,England,nation,2021-10-20,10.2
E92000001,England,nation,2021-10-19,9.9
E92000001,England,nation,2021-10-18,9.7
E92000001,England,nation,2021-10-17,9.3
E92000001,England,nation,2021-10-16,8.9
E92000001,England,nation,2021-10-15,8.7
E92000001,England,nation,2021-10-14,8.4
E92000001,England,nation,2021-10-13,8.3
E92000001,England,nation,2021-10-12,8.0
E92000001,England,nation,2021-10-11,7.9
E92000001,England,nation,2021-10-10,7.8
E92000001,England,nation,2021-10-09,7.7
E92000001,England,nation,2021-10-08,7.6
E92000001,England,nation,2021-10-07,7.4
E92000001,England,nation,2021-10-06,7.3
E92000001,England,nation,2021-10-05,7.3
E92000001,England,nation,2021-10-04,7.2
E92000001,England,nation,2021-10-03,7.1
E92000001,England,nation,2021-10-02,7.1
E92000001,England,nation,2021-10-01,7.0
E92000001,England,nation,2021-09-30,7.1
E92000001,England,nation,2021-09-29,7.1
E92000001,England,nation,2021-09-28,7.0
E92000001,England,nation,2021-09-27,7.0
E92000001,England,nation,2021-09-26,7.0
E92000001,England,nation,2021-09-25,7.1
E92000001,England,nation,2021-09-24,7.2
E92000001,England,nation,2021-09-23,7.1
E92000001,England,nation,2021-09-22,7.3
E92000001,England,nation,2021-09-21,7.5
E92000001,England,nation,2021-09-20,7.7
E92000001,England,nation,2021-09-19,7.8
E92000001,England,nation,2021-09-18,8.0
E92000001,England,nation,2021-09-17,8.1
E92000001,England,nation,2021-09-16,8.4
E92000001,England,nation,2021-09-15,8.6
E92000001,England,nation,2021-09-14,9.0
E92000001,England,nation,2021-09-13,9.1
E92000001,England,nation,2021-09-12,9.4
E92000001,England,nation,2021-09-11,9.4
E92000001,England,nation,2021-09-10,9.6
E92000001,England,nation,2021-09-09,9.6
E92000001,England,nation,2021-09-08,9.6
E92000001,England,nation,2021-09-07,9.5
E92000001,England,nation,2021-09-06,9.5
E92000001,England,nation,2021-09-05,9.5
E92000001,England,nation,2021-09-04,9.5
E92000001,England,nation,2021-09-03,9.4
E92000001,England,nation,2021-09-02,9.5
E92000001,England,nation,2021-09-01,9.5
E92000001,England,nation,2021-08-31,9.5
E92000001,England,nation,2021-08-30,9.5
E92000001,England,nation,2021-08-29,9.6
E92000001,England,nation,2021-08-28,9.6
E92000001,England,nation,2021-08-27,9.7
E92000001,England,nation,2021-08-26,9.7
E92000001,England,nation,2021-08-25,9.8
E92000001,England,nation,2021-08-24,9.7
E92000001,England,nation,2021-08-23,9.7
E92000001,England,nation,2021-08-22,9.6
E92000001,England,nation,2021-08-21,9.6
E92000001,England,nation,2021-08-20,9.5
E92000001,England,nation,2021-08-19,9.4
E92000001,England,nation,2021-08-18,9.3
E92000001,England,nation,2021-08-17,9.2
E92000001,England,nation,2021-08-16,9.1
E92000001,England,nation,2021-08-15,8.9
E92000001,England,nation,2021-08-14,8.8
E92000001,England,nation,2021-08-13,8.7
E92000001,England,nation,2021-08-12,8.6
E92000001,England,nation,2021-08-11,8.5
E92000001,England,nation,2021-08-10,8.5
E92000001,England,nation,2021-08-09,8.4
E92000001,England,nation,2021-08-08,8.4
E92000001,England,nation,2021-08-07,8.4
E92000001,England,nation,2021-08-06,8.3
E92000001,England,nation,2021-08-05,8.3
E92000001,England,nation,2021-08-04,8.4
E92000001,England,nation,2021-08-03,8.4
E92000001,England,nation,2021-08-02,8.6
E92000001,England,nation,2021-08-01,8.9
E92000001,England,nation,2021-07-31,9.2
E92000001,England,nation,2021-07-30,9.5
E92000001,England,nation,2021-07-29,9.6
E92000001,England,nation,2021-07-28,9.7
E92000001,England,nation,2021-07-27,9.8
E92000001,England,nation,2021-07-26,9.8
E92000001,England,nation,2021-07-25,9.7
E92000001,England,nation,2021-07-24,9.4
E92000001,England,nation,2021-07-23,9.2
E92000001,England,nation,2021-07-22,9.0
E92000001,England,nation,2021-07-21,8.7
E92000001,England,nation,2021-07-20,8.4
E92000001,England,nation,2021-07-19,8.1
E92000001,England,nation,2021-07-18,7.8
E92000001,England,nation,2021-07-17,7.5
E92000001,England,nation,2021-07-16,7.2
E92000001,England,nation,2021-07-15,6.9
E92000001,England,nation,2021-07-14,6.6
E92000001,England,nation,2021-07-13,6.3
E92000001,England,nation,2021-07-12,6.0
E92000001,England,nation,2021-07-11,5.7
E92000001,England,nation,2021-07-10,5.5
E92000001,England,nation,2021-07-09,5.3
E92000001,England,nation,2021-07-08,5.0
E92000001,England,nation,2021-07-07,4.7
E92000001,England,nation,2021-07-06,4.5
E92000001,England,nation,2021-07-05,4.1
E92000001,England,nation,2021-07-04,3.8
E92000001,England,nation,2021-07-03,3.6
E92000001,England,nation,2021-07-02,3.4
E92000001,England,nation,2021-07-01,3.2
E92000001,England,nation,2021-06-30,3.0
E92000001,England,nation,2021-06-29,2.8
E92000001,England,nation,2021-06-28,2.6
E92000001,England,nation,2021-06-27,2.5
E92000001,England,nation,2021-06-26,2.4
E92000001,England,nation,2021-06-25,2.3
E92000001,England,nation,2021-06-24,2.3
E92000001,England,nation,2021-06-23,2.3
E92000001,England,nation,2021-06-22,2.3
E92000001,England,nation,2021-06-21,2.3
E92000001,England,nation,2021-06-20,2.3
E92000001,England,nation,2021-06-19,2.3
E92000001,England,nation,2021-06-18,2.2
E92000001,England,nation,2021-06-17,2.2
E92000001,England,nation,2021-06-16,2.1
E92000001,England,nation,2021-06-15,2.1
E92000001,England,nation,2021-06-14,2.0
E92000001,England,nation,2021-06-13,1.9
E92000001,England,nation,2021-06-12,1.8
E92000001,England,nation,2021-06-11,1.7
E92000001,England,nation,2021-06-10,1.6
E92000001,England,nation,2021-06-09,1.5
E92000001,England,nation,2021-06-08,1.4
E92000001,England,nation,2021-06-07,1.3
E92000001,England,nation,2021-06-06,1.3
E92000001,England,nation,2021-06-05,1.2
E92000001,England,nation,2021-06-04,1.2
E92000001,England,nation,2021-06-03,1.1
E92000001,England,nation,2021-06-02,1.1
E92000001,England,nation,2021-06-01,1.1
E92000001,England,nation,2021-05-31,1.1
E92000001,England,nation,2021-05-30,1.1
E92000001,England,nation,2021-05-29,1.1
E92000001,England,nation,2021-05-28,1.1
E92000001,England,nation,2021-05-27,1.1
E92000001,England,nation,2021-05-26,1.1
E92000001,England,nation,2021-05-25,1.1
E92000001,England,nation,2021-05-24,1.1
E92000001,England,nation,2021-05-23,1.0
E92000001,England,nation,2021-05-22,1.0
E92000001,England,nation,2021-05-21,1.0
E92000001,England,nation,2021-05-20,1.0
E92000001,England,nation,2021-05-19,0.9
E92000001,England,nation,2021-05-18,0.9
E92000001,England,nation,2021-05-17,0.9
E92000001,England,nation,2021-05-16,0.9
E92000001,England,nation,2021-05-15,1.0
E92000001,England,nation,2021-05-14,1.0
E92000001,England,nation,2021-05-13,1.0
E92000001,England,nation,2021-05-12,1.0
E92000001,England,nation,2021-05-11,1.0
E92000001,England,nation,2021-05-10,1.0
E92000001,England,nation,2021-05-09,1.0
E92000001,England,nation,2021-05-08,1.1
E92000001,England,nation,2021-05-07,1.1
E92000001,England,nation,2021-05-06,1.1
E92000001,England,nation,2021-05-05,1.0
E92000001,England,nation,2021-05-04,1.0
E92000001,England,nation,2021-05-03,1.1
E92000001,England,nation,2021-05-02,1.1
E92000001,England,nation,2021-05-01,1.2
E92000001,England,nation,2021-04-30,1.2
E92000001,England,nation,2021-04-29,1.3
E92000001,England,nation,2021-04-28,1.3
E92000001,England,nation,2021-04-27,1.4
E92000001,England,nation,2021-04-26,1.3
E92000001,England,nation,2021-04-25,1.4
E92000001,England,nation,2021-04-24,1.4
E92000001,England,nation,2021-04-23,1.5
E92000001,England,nation,2021-04-22,1.4
E92000001,England,nation,2021-04-21,1.5
E92000001,England,nation,2021-04-20,1.6
E92000001,England,nation,2021-04-19,1.7
E92000001,England,nation,2021-04-18,1.7
E92000001,England,nation,2021-04-17,1.8
E92000001,England,nation,2021-04-16,1.9
E92000001,England,nation,2021-04-15,1.9
E92000001,England,nation,2021-04-14,2.0
E92000001,England,nation,2021-04-13,2.1
E92000001,England,nation,2021-04-12,2.1
E92000001,England,nation,2021-04-11,2.2
E92000001,England,nation,2021-04-10,2.1
E92000001,England,nation,2021-04-09,2.2
E92000001,England,nation,2021-04-08,2.2
E92000001,England,nation,2021-04-07,2.2
E92000001,England,nation,2021-04-06,2.3
E92000001,England,nation,2021-04-05,2.3
E92000001,England,nation,2021-04-04,2.4
E92000001,England,nation,2021-04-03,2.5
E92000001,England,nation,2021-04-02,2.6
E92000001,England,nation,2021-04-01,2.7
E92000001,England,nation,2021-03-31,2.9
E92000001,England,nation,2021-03-30,3.0
E92000001,England,nation,2021-03-29,3.1
E92000001,England,nation,2021-03-28,3.2
E92000001,England,nation,2021-03-27,3.4
E92000001,England,nation,2021-03-26,3.5
E92000001,England,nation,2021-03-25,3.5
E92000001,England,nation,2021-03-24,3.7
E92000001,England,nation,2021-03-23,3.8
E92000001,England,nation,2021-03-22,3.9
E92000001,England,nation,2021-03-21,4.1
E92000001,England,nation,2021-03-20,4.3
E92000001,England,nation,2021-03-19,4.4
E92000001,England,nation,2021-03-18,4.6
E92000001,England,nation,2021-03-17,4.8
E92000001,England,nation,2021-03-16,5.1
E92000001,England,nation,2021-03-15,5.3
E92000001,England,nation,2021-03-14,5.4
E92000001,England,nation,2021-03-13,5.6
E92000001,England,nation,2021-03-12,5.8
E92000001,England,nation,2021-03-11,6.0
E92000001,England,nation,2021-03-10,6.3
E92000001,England,nation,2021-03-09,6.5
E92000001,England,nation,2021-03-08,6.8
E92000001,England,nation,2021-03-07,7.2
E92000001,England,nation,2021-03-06,7.5
E92000001,England,nation,2021-03-05,7.7
E92000001,England,nation,2021-03-04,8.1
E92000001,England,nation,2021-03-03,8.5
E92000001,England,nation,2021-03-02,9.0
E92000001,England,nation,2021-03-01,9.5
E92000001,England,nation,2021-02-28,10.0
E92000001,England,nation,2021-02-27,10.6
E92000001,England,nation,2021-02-26,11.1
E92000001,England,nation,2021-02-25,11.7
E92000001,England,nation,2021-02-24,12.3
E92000001,England,nation,2021-02-23,12.9
E92000001,England,nation,2021-02-22,13.5
E92000001,England,nation,2021-02-21,14.1
E92000001,England,nation,2021-02-20,14.8
E92000001,England,nation,2021-02-19,15.4
E92000001,England,nation,2021-02-18,15.8
E92000001,England,nation,2021-02-17,16.3
E92000001,England,nation,2021-02-16,16.9
E92000001,England,nation,2021-02-15,17.2
E92000001,England,nation,2021-02-14,18.0
E92000001,England,nation,2021-02-13,18.5
E92000001,England,nation,2021-02-12,19.3
E92000001,England,nation,2021-02-11,20.1
E92000001,England,nation,2021-02-10,20.9
E92000001,England,nation,2021-02-09,21.9
E92000001,England,nation,2021-02-08,23.1
E92000001,England,nation,2021-02-07,24.2
E92000001,England,nation,2021-02-06,25.1
E92000001,England,nation,2021-02-05,26.0
E92000001,England,nation,2021-02-04,27.1
E92000001,England,nation,2021-02-03,28.5
E92000001,England,nation,2021-02-02,29.7
E92000001,England,nation,2021-02-01,30.7
E92000001,England,nation,2021-01-31,31.2
E92000001,England,nation,2021-01-30,32.4
E92000001,England,nation,2021-01-29,33.4
E92000001,England,nation,2021-01-28,34.5
E92000001,England,nation,2021-01-27,35.4
E92000001,England,nation,2021-01-26,37.1
E92000001,England,nation,2021-01-25,38.8
E92000001,England,nation,2021-01-24,40.7
E92000001,England,nation,2021-01-23,41.8
E92000001,England,nation,2021-01-22,43.2
E92000001,England,nation,2021-01-21,43.6
E92000001,England,nation,2021-01-20,44.4
E92000001,England,nation,2021-01-19,44.7
E92000001,England,nation,2021-01-18,45.4
E92000001,England,nation,2021-01-17,45.7
E92000001,England,nation,2021-01-16,45.9
E92000001,England,nation,2021-01-15,46.2
E92000001,England,nation,2021-01-14,46.7
E92000001,England,nation,2021-01-13,47.0
E92000001,England,nation,2021-01-12,47.2
E92000001,England,nation,2021-01-11,46.4
E92000001,England,nation,2021-01-10,45.9
E92000001,England,nation,2021-01-09,45.5
E92000001,England,nation,2021-01-08,44.5
E92000001,England,nation,2021-01-07,43.5
E92000001,England,nation,2021-01-06,41.2
E92000001,England,nation,2021-01-05,39.2
E92000001,England,nation,2021-01-04,37.8
E92000001,England,nation,2021-01-03,36.4
E92000001,England,nation,2021-01-02,35.0
E92000001,England,nation,2021-01-01,33.5
E92000001,England,nation,2020-12-31,31.7
E92000001,England,nation,2020-12-30,30.3
E92000001,England,nation,2020-12-29,28.8
E92000001,England,nation,2020-12-28,27.6
E92000001,England,nation,2020-12-27,26.4
E92000001,England,nation,2020-12-26,25.3
E92000001,England,nation,2020-12-25,24.5
E92000001,England,nation,2020-12-24,24.0
E92000001,England,nation,2020-12-23,24.1
E92000001,England,nation,2020-12-22,23.8
E92000001,England,nation,2020-12-21,22.9
E92000001,England,nation,2020-12-20,22.3
E92000001,England,nation,2020-12-19,21.6
E92000001,England,nation,2020-12-18,21.2
E92000001,England,nation,2020-12-17,20.8
E92000001,England,nation,2020-12-16,20.2
E92000001,England,nation,2020-12-15,19.7
E92000001,England,nation,2020-12-14,19.4
E92000001,England,nation,2020-12-13,18.9
E92000001,England,nation,2020-12-12,18.4
E92000001,England,nation,2020-12-11,17.7
E92000001,England,nation,2020-12-10,17.4
E92000001,England,nation,2020-12-09,17.0
E92000001,England,nation,2020-12-08,16.5
E92000001,England,nation,2020-12-07,16.1
E92000001,England,nation,2020-12-06,15.6
E92000001,England,nation,2020-12-05,15.4
E92000001,England,nation,2020-12-04,15.2
E92000001,England,nation,2020-12-03,14.9
E92000001,England,nation,2020-12-02,14.6
E92000001,England,nation,2020-12-01,14.9
E92000001,England,nation,2020-11-30,14.9
E92000001,England,nation,2020-11-29,15.2
E92000001,England,nation,2020-11-28,15.4
E92000001,England,nation,2020-11-27,15.8
E92000001,England,nation,2020-11-26,16.2
E92000001,England,nation,2020-11-25,16.7
E92000001,England,nation,2020-11-24,17.0
E92000001,England,nation,2020-11-23,17.4
E92000001,England,nation,2020-11-22,17.7
E92000001,England,nation,2020-11-21,17.9
E92000001,England,nation,2020-11-20,18.2
