areaCode,areaName,areaType,date,newAdmissions
E92000001,England,nation,2021-12-15,805
E92000001,England,nation,2021-12-14,815
E92000001,England,nation,2021-12-13,794
E92000001,England,nation,2021-12-12,772
E92000001,England,nation,2021-12-11,696
E92000001,England,nation,2021-12-10,707
E92000001,England,nation,2021-12-09,799
E92000001,England,nation,2021-12-08,754
E92000001,England,nation,2021-12-07,799
E92000001,England,nation,2021-12-06,736
E92000001,England,nation,2021-12-05,728
E92000001,England,nation,2021-12-04,635
E92000001,England,nation,2021-12-03,624
E92000001,England,nation,2021-12-02,719
E92000001,England,nation,2021-12-01,698
E92000001,England,nation,2021-11-30,699
E92000001,England,nation,2021-11-29,669
E92000001,England,nation,2021-11-28,607
E92000001,England,nation,2021-11-27,609
E92000001,England,nation,2021-11-26,620
E92000001,England,nation,2021-11-25,650
E92000001,England,nation,2021-11-24,752
E92000001,England,nation,2021-11-23,659
E92000001,England,nation,2021-11-22,602
E92000001,England,nation,2021-11-21,648
E92000001,England,nation,2021-11-20,611
E92000001,England,nation,2021-11-19,637
E92000001,England,nation,2021-11-18,697
E92000001,England,nation,2021-11-17,727
E92000001,England,nation,2021-11-16,713
E92000001,England,nation,2021-11-15,695
E92000001,England,nation,2021-11-14,678
E92000001,England,nation,2021-11-13,655
E92000001,England,nation,2021-11-12,729
E92000001,England,nation,2021-11-11,797
E92000001,England,nation,2021-11-10,821
E92000001,England,nation,2021-11-09,808
E92000001,England,nation,2021-11-08,850
E92000001,England,nation,2021-11-07,739
E92000001,England,nation,2021-11-06,688
E92000001,England,nation,2021-11-05,686
E92000001,England,nation,2021-11-04,717
E92000001,England,nation,2021-11-03,807
E92000001,England,nation,2021-11-02,891
E92000001,England,nation,2021-11-01,899
E92000001,England,nation,2021-10-31,860
E92000001,England,nation,2021-10-30,741
E92000001,England,nation,2021-10-29,840
E92000001,England,nation,2021-10-28,888
E92000001,England,nation,2021-10-27,955
E92000001,England,nation,2021-10-26,911
E92000001,England,nation,2021-10-25,865
E92000001,England,nation,2021-10-24,829
E92000001,England,nation,2021-10-23,756
E92000001,England,nation,2021-10-22,760
E92000001,England,nation,2021-10-21,799
E92000001,England,nation,2021-10-20,903
E92000001,England,nation,2021-10-19,894
E92000001,England,nation,2021-10-18,896
E92000001,England,nation,2021-10-17,828
E92000001,England,nation,2021-10-16,743
E92000001,England,nation,2021-10-15,752
E92000001,England,nation,2021-10-14,730
E92000001,England,nation,2021-10-13,752
E92000001,England,nation,2021-10-12,760
E92000001,England,nation,2021-10-11,685
E92000001,England,nation,2021-10-10,606
E92000001,England,nation,2021-10-09,613
E92000001,England,nation,2021-10-08,619
E92000001,England,nation,2021-10-07,634
E92000001,England,nation,2021-10-06,632
E92000001,England,nation,2021-10-05,658
E92000001,England,nation,2021-10-04,627
E92000001,England,nation,2021-10-03,577
E92000001,England,nation,2021-10-02,549
E92000001,England,nation,2021-10-01,520
E92000001,England,nation,2021-09-30,552
E92000001,England,nation,2021-09-29,625
E92000001,England,nation,2021-09-28,596
E92000001,England,nation,2021-09-27,617
E92000001,England,nation,2021-09-26,535
E92000001,England,nation,2021-09-25,520
E92000001,England,nation,2021-09-24,557
E92000001,England,nation,2021-09-23,577
E92000001,England,nation,2021-09-22,572
E92000001,England,nation,2021-09-21,602
E92000001,England,nation,2021-09-20,606
E92000001,England,nation,2021-09-19,572
E92000001,England,nation,2021-09-18,560
E92000001,England,nation,2021-09-17,540
E92000001,England,nation,2021-09-16,672
E92000001,England,nation,2021-09-15,691
E92000001,England,nation,2021-09-14,701
E92000001,England,nation,2021-09-13,688
E92000001,England,nation,2021-09-12,658
E92000001,England,nation,2021-09-11,649
E92000001,England,nation,2021-09-10,680
E92000001,England,nation,2021-09-09,790
E92000001,England,nation,2021-09-08,900
E92000001,England,nation,2021-09-07,801
E92000001,England,nation,2021-09-06,831
E92000001,England,nation,2021-09-05,691
E92000001,England,nation,2021-09-04,752
E92000001,England,nation,2021-09-03,688
E92000001,England,nation,2021-09-02,788
E92000001,England,nation,2021-09-01,835
E92000001,England,nation,2021-08-31,798
E92000001,England,nation,2021-08-30,808
E92000001,England,nation,2021-08-29,701
E92000001,England,nation,2021-08-28,688
E92000001,England,nation,2021-08-27,749
E92000001,England,nation,2021-08-26,777
E92000001,England,nation,2021-08-25,843
E92000001,England,nation,2021-08-24,818
E92000001,England,nation,2021-08-23,831
E92000001,England,nation,2021-08-22,726
E92000001,England,nation,2021-08-21,757
E92000001,England,nation,2021-08-20,733
E92000001,England,nation,2021-08-19,824
E92000001,England,nation,2021-08-18,795
E92000001,England,nation,2021-08-17,832
E92000001,England,nation,2021-08-16,776
E92000001,England,nation,2021-08-15,719
E92000001,England,nation,2021-08-14,689
E92000001,England,nation,2021-08-13,694
E92000001,England,nation,2021-08-12,758
E92000001,England,nation,2021-08-11,747
E92000001,England,nation,2021-08-10,760
E92000001,England,nation,2021-08-09,665
E92000001,England,nation,2021-08-08,651
E92000001,England,nation,2021-08-07,630
E92000001,England,nation,2021-08-06,657
E92000001,England,nation,2021-08-05,693
E92000001,England,nation,2021-08-04,747
E92000001,England,nation,2021-08-03,680
E92000001,England,nation,2021-08-02,686
E92000001,England,nation,2021-08-01,645
E92000001,England,nation,2021-07-31,593
E92000001,England,nation,2021-07-30,650
E92000001,England,nation,2021-07-29,758
E92000001,England,nation,2021-07-28,728
E92000001,England,nation,2021-07-27,816
E92000001,England,nation,2021-07-26,830
E92000001,England,nation,2021-07-25,836
E92000001,England,nation,2021-07-24,734
E92000001,England,nation,2021-07-23,725
E92000001,England,nation,2021-07-22,827
E92000001,England,nation,2021-07-21,783
E92000001,England,nation,2021-07-20,805
E92000001,England,nation,2021-07-19,752
E92000001,England,nation,2021-07-18,698
E92000001,England,nation,2021-07-17,622
E92000001,England,nation,2021-07-16,593
E92000001,England,nation,2021-07-15,658
E92000001,England,nation,2021-07-14,636
E92000001,England,nation,2021-07-13,621
E92000001,England,nation,2021-07-12,610
E92000001,England,nation,2021-07-11,502
E92000001,England,nation,2021-07-10,442
E92000001,England,nation,2021-07-09,451
E92000001,England,nation,2021-07-08,488
E92000001,England,nation,2021-07-07,461
E92000001,England,nation,2021-07-06,458
E92000001,England,nation,2021-07-05,416
E92000001,England,nation,2021-07-04,390
E92000001,England,nation,2021-07-03,323
E92000001,England,nation,2021-07-02,307
E92000001,England,nation,2021-07-01,295
E92000001,England,nation,2021-06-30,331
E92000001,England,nation,2021-06-29,283
E92000001,England,nation,2021-06-28,244
E92000001,England,nation,2021-06-27,226
E92000001,England,nation,2021-06-26,223
E92000001,England,nation,2021-06-25,206
E92000001,England,nation,2021-06-24,194
E92000001,England,nation,2021-06-23,214
E92000001,England,nation,2021-06-22,182
E92000001,England,nation,2021-06-21,181
E92000001,England,nation,2021-06-20,171
E92000001,England,nation,2021-06-19,178
E92000001,England,nation,2021-06-18,185
E92000001,England,nation,2021-06-17,202
E92000001,England,nation,2021-06-16,177
E92000001,England,nation,2021-06-15,188
E92000001,England,nation,2021-06-14,185
E92000001,England,nation,2021-06-13,187
E92000001,England,nation,2021-06-12,137
E92000001,England,nation,2021-06-11,144
E92000001,England,nation,2021-06-10,162
E92000001,England,nation,2021-06-09,158
E92000001,England,nation,2021-06-08,147
E92000001,England,nation,2021-06-07,131
E92000001,England,nation,2021-06-06,121
E92000001,England,nation,2021-06-05,96
E92000001,England,nation,2021-06-04,96
E92000001,England,nation,2021-06-03,93
E92000001,England,nation,2021-06-02,101
E92000001,England,nation,2021-06-01,115
E92000001,England,nation,2021-05-31,98
E92000001,England,nation,2021-05-30,80
E92000001,England,nation,2021-05-29,69
E92000001,England,nation,2021-05-28,92
E92000001,England,nation,2021-05-27,83
E92000001,England,nation,2021-05-26,95
E92000001,England,nation,2021-05-25,88
E92000001,England,nation,2021-05-24,98
E92000001,England,nation,2021-05-23,77
E92000001,England,nation,2021-05-22,75
E92000001,England,nation,2021-05-21,85
E92000001,England,nation,2021-05-20,98
E92000001,England,nation,2021-05-19,93
E92000001,England,nation,2021-05-18,90
E92000001,England,nation,2021-05-17,74
E92000001,England,nation,2021-05-16,59
E92000001,England,nation,2021-05-15,70
E92000001,England,nation,2021-05-14,72
E92000001,England,nation,2021-05-13,74
E92000001,England,nation,2021-05-12,93
E92000001,England,nation,2021-05-11,79
E92000001,England,nation,2021-05-10,76
E92000001,England,nation,2021-05-09,76
E92000001,England,nation,2021-05-08,80
E92000001,England,nation,2021-05-07,77
E92000001,England,nation,2021-05-06,88
E92000001,England,nation,2021-05-05,96
E92000001,England,nation,2021-05-04,76
E92000001,England,nation,2021-05-03,98
E92000001,England,nation,2021-05-02,92
E92000001,England,nation,2021-05-01,68
E92000001,England,nation,2021-04-30,82
E92000001,England,nation,2021-04-29,80
E92000001,England,nation,2021-04-28,89
E92000001,England,nation,2021-04-27,128
E92000001,England,nation,2021-04-26,108
E92000001,England,nation,2021-04-25,107
E92000001,England,nation,2021-04-24,99
E92000001,England,nation,2021-04-23,124
E92000001,England,nation,2021-04-22,92
E92000001,England,nation,2021-04-21,126
E92000001,England,nation,2021-04-20,98
E92000001,England,nation,2021-04-19,138
E92000001,England,nation,2021-04-18,112
E92000001,England,nation,2021-04-17,135
E92000001,England,nation,2021-04-16,118
E92000001,England,nation,2021-04-15,127
E92000001,England,nation,2021-04-14,156
E92000001,England,nation,2021-04-13,153
E92000001,England,nation,2021-04-12,173
E92000001,England,nation,2021-04-11,175
E92000001,England,nation,2021-04-10,151
E92000001,England,nation,2021-04-09,167
E92000001,England,nation,2021-04-08,167
E92000001,England,nation,2021-04-07,189
E92000001,England,nation,2021-04-06,183
E92000001,England,nation,2021-04-05,188
E92000001,England,nation,2021-04-04,156
E92000001,England,nation,2021-04-03,179
E92000001,England,nation,2021-04-02,178
E92000001,England,nation,2021-04-01,180
E92000001,England,nation,2021-03-31,225
E92000001,England,nation,2021-03-30,217
E92000001,England,nation,2021-03-29,206
E92000001,England,nation,2021-03-28,221
E92000001,England,nation,2021-03-27,217
E92000001,England,nation,2021-03-26,245
E92000001,England,nation,2021-03-25,288
E92000001,England,nation,2021-03-24,277
E92000001,England,nation,2021-03-23,295
E92000001,England,nation,2021-03-22,294
E92000001,England,nation,2021-03-21,279
E92000001,England,nation,2021-03-20,287
E92000001,England,nation,2021-03-19,283
E92000001,England,nation,2021-03-18,351
E92000001,England,nation,2021-03-17,343
E92000001,England,nation,2021-03-16,364
E92000001,England,nation,2021-03-15,431
E92000001,England,nation,2021-03-14,357
E92000001,England,nation,2021-03-13,385
E92000001,England,nation,2021-03-12,386
E92000001,England,nation,2021-03-11,449
E92000001,England,nation,2021-03-10,494
E92000001,England,nation,2021-03-09,483
E92000001,England,nation,2021-03-08,501
E92000001,England,nation,2021-03-07,461
E92000001,England,nation,2021-03-06,528
E92000001,England,nation,2021-03-05,487
E92000001,England,nation,2021-03-04,596
E92000001,England,nation,2021-03-03,607
E92000001,England,nation,2021-03-02,683
E92000001,England,nation,2021-03-01,704
E92000001,England,nation,2021-02-28,662
E92000001,England,nation,2021-02-27,624
E92000001,England,nation,2021-02-26,718
E92000001,England,nation,2021-02-25,832
E92000001,England,nation,2021-02-24,874
E92000001,England,nation,2021-02-23,976
E92000001,England,nation,2021-02-22,980
E92000001,England,nation,2021-02-21,1008
E92000001,England,nation,2021-02-20,904
E92000001,England,nation,2021-02-19,1068
E92000001,England,nation,2021-02-18,1149
E92000001,England,nation,2021-02-17,1233
E92000001,England,nation,2021-02-16,1311
E92000001,England,nation,2021-02-15,1322
E92000001,England,nation,2021-02-14,1364
E92000001,England,nation,2021-02-13,1240
E92000001,England,nation,2021-02-12,1318
E92000001,England,nation,2021-02-11,1440
E92000001,England,nation,2021-02-10,1535
E92000001,England,nation,2021-02-09,1531
E92000001,England,nation,2021-02-08,1739
E92000001,England,nation,2021-02-07,1675
E92000001,England,nation,2021-02-06,1679
E92000001,England,nation,2021-02-05,1757
E92000001,England,nation,2021-02-04,1907
E92000001,England,nation,2021-02-03,2096
E92000001,England,nation,2021-02-02,2222
E92000001,England,nation,2021-02-01,2347
E92000001,England,nation,2021-01-31,2183
E92000001,England,nation,2021-01-30,2193
E92000001,England,nation,2021-01-29,2379
E92000001,England,nation,2021-01-28,2719
E92000001,England,nation,2021-01-27,2742
E92000001,England,nation,2021-01-26,2799
E92000001,England,nation,2021-01-25,2648
E92000001,England,nation,2021-01-24,2824
E92000001,England,nation,2021-01-23,2780
E92000001,England,nation,2021-01-22,3016
E92000001,England,nation,2021-01-21,3237
E92000001,England,nation,2021-01-20,3679
E92000001,England,nation,2021-01-19,3768
E92000001,England,nation,2021-01-18,3711
E92000001,England,nation,2021-01-17,3424
E92000001,England,nation,2021-01-16,3569
E92000001,England,nation,2021-01-15,3295
E92000001,England,nation,2021-01-14,3678
E92000001,England,nation,2021-01-13,3840
E92000001,England,nation,2021-01-12,4134
E92000001,England,nation,2021-01-11,3894
E92000001,England,nation,2021-01-10,3571
E92000001,England,nation,2021-01-09,3718
E92000001,England,nation,2021-01-08,3549
E92000001,England,nation,2021-01-07,3849
E92000001,England,nation,2021-01-06,3967
E92000001,England,nation,2021-01-05,3697
E92000001,England,nation,2021-01-04,3587
E92000001,England,nation,2021-01-03,3351
E92000001,England,nation,2021-01-02,3145
E92000001,England,nation,2021-01-01,3010
E92000001,England,nation,2020-12-31,2536
E92000001,England,nation,2020-12-30,2861
E92000001,England,nation,2020-12-29,2886
E92000001,England,nation,2020-12-28,2795
E92000001,England,nation,2020-12-27,2572
E92000001,England,nation,2020-12-26,2298
E92000001,England,nation,2020-12-25,1952
E92000001,England,nation,2020-12-24,1795
E92000001,England,nation,2020-12-23,1980
E92000001,England,nation,2020-12-22,2203
E92000001,England,nation,2020-12-21,2115
E92000001,England,nation,2020-12-20,1976
E92000001,England,nation,2020-12-19,1812
E92000001,England,nation,2020-12-18,1672
E92000001,England,nation,2020-12-17,1873
E92000001,England,nation,2020-12-16,1796
E92000001,England,nation,2020-12-15,1730
E92000001,England,nation,2020-12-14,1746
E92000001,England,nation,2020-12-13,1581
E92000001,England,nation,2020-12-12,1587
E92000001,England,nation,2020-12-11,1450
E92000001,England,nation,2020-12-10,1524
E92000001,England,nation,2020-12-09,1550
E92000001,England,nation,2020-12-08,1528
E92000001,England,nation,2020-12-07,1466
E92000001,England,nation,2020-12-06,1311
E92000001,England,nation,2020-12-05,1186
E92000001,England,nation,2020-12-04,1248
E92000001,England,nation,2020-12-03,1337
E92000001,England,nation,2020-12-02,1262
E92000001,England,nation,2020-12-01,1271
E92000001,England,nation,2020-11-30,1216
E92000001,England,nation,2020-11-29,1215
E92000001,England,nation,2020-11-28,1065
E92000001,England,nation,2020-11-27,1055
E92000001,England,nation,2020-11-26,1198
E92000001,England,nation,2020-11-25,1415
E92000001,England,nation,2020-11-24,1277
E92000001,England,nation,2020-11-23,1385
E92000001,England,nation,2020-11-22,1333
E92000001,England,nation,2020-11-21,1255
E92000001,England,nation,2020-11-20,1316
E92000001,England,nation,2020-11-19,1484
E92000001,England,nation,2020-11-18,1571
E92000001,England,nation,2020-11-17,1491
E92000001,England,nation,2020-11-16,1560
